642,外观,特别的轻薄,外观,正面
642,_,出差,整体,正面
642,_,特别方面了,硬件&性能,正面
643,玩个LOL,卡屏,使用场景,负面
643,_,差评,整体,负面
644,包装,很好,包装,正面
644,外形,很漂亮,外观,正面
644,性能,特别好,硬件&性能,正面
644,反应,快,硬件&性能,正面
644,声音,很清晰,硬件&性能,正面
644,_,超薄款,外观,正面
644,_,不卡,硬件&性能,正面
644,_,很满意,整体,正面
645,外观,很漂亮,外观,正面
645,网速,很快,硬件&性能,正面
645,方面,很满意,整体,正面
645,_,精致,外观,正面
646,包装,完好无损,包装,正面
646,款式,好看,外观,正面
646,运行速度,很快,硬件&性能,正面
646,显卡效果,不错,硬件&性能,正面
646,_,很喜欢,整体,正面
646,_,超所值,价格,正面
647,_,不行,整体,负面
648,_,非常满意,整体,正面
649,质量,好,整体,正面
649,玩游戏,一点也不卡,使用场景,正面
649,网速,很好,硬件&性能,正面
649,颜色,非常满意,外观,正面
650,物流,很给力,物流,正面
650,质量,很好,整体,正面
650,性能,比较好,硬件&性能,正面
650,_,精细,外观,正面
650,_,不错,整体,正面
651,画面,清晰,硬件&性能,正面
651,携带,方便,外观,正面
651,_,很薄,外观,正面
651,_,很好用,整体,正面
652,鼠标,有点不爽,硬件&性能,负面
653,性能,不错,硬件&性能,正面
653,网速,很快,硬件&性能,正面
653,玩游戏,一点都不卡,使用场景,正面
653,_,满意,整体,正面
654,性能,很好,硬件&性能,正面
654,老板,很耐心,硬件&性能,中性
654,性化服务,_,服务,正面
655,_,不错,整体,正面
656,包装,完好,包装,正面
656,外观设计,小巧玲珑,外观,正面
656,携带,方便,外观,正面
656,内存,够大,硬件&性能,正面
656,运行速度,快,硬件&性能,正面
656,_,没有磕碰,包装,正面
656,价格,_,价格,正面
656,_,好评,整体,正面
657,性能,很好,硬件&性能,正面
657,画片,很清晰,物流,正面
657,玩游戏,不卡,使用场景,正面
658,_,还可以,整体,正面
659,运行速度,快,硬件&性能,正面
659,操作,一点都不卡,使用场景,正面
659,外观材质,高端大气,外观,正面
659,性能,_,硬件&性能,正面
660,开机,快,硬件&性能,正面
660,看电视,不卡,使用场景,正面
660,性价比,高,价格,正面
660,玩游戏,轻薄,使用场景,正面
661,质量,很好,整体,正面
661,玩游戏,一点也不卡,使用场景,正面
661,携带,很方便,外观,正面
661,价格,很实惠,价格,正面
661,_,超薄,外观,正面
662,开机速度,也快,硬件&性能,正面
662,画面,清晰,硬件&性能,正面
662,游戏,没有问题,使用场景,正面
662,_,不错,整体,正面
662,办公,_,软件&性能,正面
663,_,降价,价格,负面
664,运行速度,很快,硬件&性能,正面
664,质量,很好,整体,正面
665,_,坏了,整体,负面
666,外观,好看薄款,外观,正面
666,配置,高网速,硬件&性能,正面
666,图像,清晰,硬件&性能,正面
666,价格,实惠,价格,正面
666,_,便于携带,外观,正面
666,_,快,硬件&性能,正面
667,_,薄,外观,正面
667,_,很小不太习惯,使用场景,负面
668,质量,很好,整体,正面
668,价格,实惠,价格,正面
668,_,非常满意,整体,正面
669,反应,挺快,硬件&性能,正面
669,手感,_,外观,正面
669,颜色,_,外观,正面
669,_,挺满意,整体,正面
670,外观,很好看,外观,正面
670,_,很精致,外观,正面
670,_,很实惠,价格,正面
670,_,很喜欢,整体,正面
671,_,黑屏,硬件&性能,负面
672,性能,很好,硬件&性能,正面
673,外观,没有瑕,外观,正面
673,包装,很严实,包装,正面
673,速度,_,硬件&性能,正面
673,_,很好,整体,正面
674,画质,挺清晰,硬件&性能,正面
674,质量,不错,整体,正面
674,办公,一点都不卡,使用场景,正面
675,质量,很好,整体,正面
675,性价比,很高,价格,正面
675,_,不错,整体,正面
676,物流,特别快,物流,正面
676,_,很舒服,使用场景,正面
676,_,很不错,整体,正面
677,开机速度,很快,硬件&性能,正面
677,电池续航,不错,硬件&性能,正面
677,看电影,不卡,使用场景,正面
677,吃鸡,蛮好,使用场景,正面
678,运行速度,很快,硬件&性能,正面
678,外观,很好,外观,正面
679,_,_,_,_
680,质量,很好,整体,正面
680,屏幕,清晰,硬件&性能,正面
680,看电视剧,很流畅不卡顿,使用场景,正面
680,玩游戏,_,使用场景,正面
680,_,非常满意,整体,正面
681,_,_,_,_
682,携带,很方便,外观,正面
682,内存,很大,硬件&性能,正面
682,性价比,很高,价格,正面
682,外观,好看,外观,正面
682,屏幕,很清晰,硬件&性能,正面
682,_,很不错,整体,正面
682,_,轻薄,外观,正面
682,_,非常满意,整体,正面
683,外观,精美,外观,正面
683,画质,清晰,硬件&性能,正面
684,外形,实漂亮,外观,正面
684,运行,不行,硬件&性能,负面
684,_,有发热,硬件&性能,负面
685,质量,非常的,整体,正面
685,_,很好用,整体,正面
685,_,满意,整体,正面
686,外观,炫酷,外观,正面
686,手感,特别好,外观,正面
686,画质,高清,硬件&性能,正面
686,性能,特别流畅,硬件&性能,正面
686,_,特色,外观,正面
686,材质,_,外观,正面
686,显卡,_,硬件&性能,正面
687,_,很好,整体,正面
688,_,还可以,整体,正面
689,运行,流畅,硬件&性能,正面
689,显屏,清晰,硬件&性能,正面
689,并存,十分满意,整体,正面
689,外观,_,外观,正面
689,_,十分不错,整体,正面
689,颜值,_,外观,正面
690,_,真的很棒,整体,正面
691,质量,不错,整体,正面
691,打游戏,不卡,使用场景,正面
691,运行速度,挺快的,硬件&性能,正面
692,打游戏,很方便,使用场景,正面
692,款式,喜欢,外观,正面
693,性能,很好,硬件&性能,正面
693,外观设计,美观大气十分漂亮,外观,正面
693,速度,很快,硬件&性能,正面
693,价格,便宜,价格,正面
693,_,非常满意,整体,正面
694,显示屏,清晰,硬件&性能,正面
694,运行,流畅,硬件&性能,正面
694,价格,实惠,价格,正面
694,外观,新的,外观,正面
694,_,超薄,外观,正面
694,_,方便携带,外观,正面
694,_,不卡,硬件&性能,正面
695,客服,不回应,服务,负面
696,发热,_,硬件&性能,负面
696,风扇声音,_,硬件&性能,负面
697,运行速度,很快,硬件&性能,正面
697,鼠标,很灵活,硬件&性能,正面
697,_,特别满意,整体,正面
697,_,很好用,整体,正面
697,键盘,_,硬件&性能,负面
698,_,好评,整体,正面
699,_,超薄,外观,正面
699,_,反应速度,硬件&性能,正面
699,_,还可以,整体,正面
700,质量,很好,整体,正面
700,运行速度,很快,硬件&性能,正面
700,价格,划算,价格,正面
700,_,喜欢,整体,正面
701,_,_,_,_
702,外观设计,精致大方轻薄,外观,正面
702,_,不错,整体,正面
703,_,有异常声音,硬件&性能,负面
704,百家服务态度,好,服务,正面
704,发货,快,物流,正面
704,屏幕,很清晰,硬件&性能,正面
704,运作,很快,物流,正面
705,快递,很快,物流,正面
705,包装,严实,包装,正面
705,_,很好,整体,正面
705,_,不错,整体,正面
706,网速,可以,硬件&性能,正面
706,玩游戏,不卡,使用场景,正面
706,性价比,_,价格,正面
706,_,便宜很多,价格,正面
707,运行,超快,硬件&性能,正面
707,玩游戏,不卡,使用场景,正面
707,_,挺好,整体,正面
708,质量,特别棒,整体,正面
708,_,非常好,整体,正面
709,外观,精致大气,外观,正面
709,手感,很好,外观,正面
709,_,喜欢,整体,正面
710,_,差评,整体,负面
710,_,真抠,整体,负面
711,物流,很快,物流,正面
711,性价比,很高,价格,正面
712,服务,真的不错,服务,负面
712,_,一般,整体,中性
713,物流,超级快,物流,正面
713,小哥服务,很好,服务,正面
714,外形,耐看,外观,正面
714,质量,可靠,整体,正面
715,_,喜欢,整体,正面
715,_,还便宜,价格,正面
716,_,差评,整体,负面
717,速度,挺快,硬件&性能,正面
717,卖家态度,非常好,服务,正面
717,外观,好看,外观,正面
717,物流速度,非常喜欢,硬件&性能,正面
717,快递,_,物流,正面
717,_,超薄,外观,正面
717,_,五星级好评,整体,正面
718,性能,不错,硬件&性能,正面
718,显卡效果,很好,硬件&性能,正面
718,外观,挺好看,外观,正面
718,性能,_,硬件&性能,正面
718,_,很流畅,硬件&性能,正面
718,_,满意,整体,正面
719,外观,不错,外观,正面
720,运行速度,流畅,硬件&性能,正面
720,_,不卡机,硬件&性能,正面
720,_,很轻物美价,价格,正面
721,性能,好,硬件&性能,正面
721,运营速度,快,硬件&性能,正面
721,玩游戏,一点都不卡,使用场景,正面
721,性价比,高,价格,正面
721,_,超薄,外观,正面
721,_,满意,整体,正面
722,散热,可以,硬件&性能,正面
722,外观,不错,外观,正面
723,物流,很给力,物流,正面
723,_,很严实,物流,正面
723,_,没啥毛病,整体,正面
723,系统,_,包装,正面
724,外观,很新,外观,正面
724,_,问题,整体,正面
724,_,很不错,整体,正面
725,_,不动,整体,负面
725,_,动重启,价格,负面
725,_,卡死,硬件&性能,负面
726,材质,非常好,外观,正面
726,外观材质,_,外观,正面
727,_,很好,整体,正面
728,型游戏,不卡,使用场景,正面
728,画面,清晰,硬件&性能,正面
728,设计,卡,硬件&性能,正面
728,_,超簿,使用场景,负面
728,内存,_,硬件&性能,正面
728,玩大,_,整体,正面
728,_,物超所值,价格,正面
729,性价比,不错,价格,正面
729,玩游戏,不卡,使用场景,正面
730,材质,非常高,外观,正面
730,性能,特别高,硬件&性能,正面
730,快递,很快,物流,正面
730,外观,很漂亮,外观,正面
731,_,挺不错,整体,正面
732,外观,漂亮,外观,正面
732,开机速度,很快,硬件&性能,正面
732,显示,很清晰,硬件&性能,正面
733,物流,很快,物流,正面
733,_,满意,整体,正面
734,小哥服务,好,服务,正面
734,物流,快,物流,正面
734,_,不错,整体,正面
735,颜值,高,外观,正面
735,运算速度,快,硬件&性能,正面
735,技术指导,人员,整体,正面
735,性能,高,硬件&性能,正面
735,客服,_,服务,正面
735,_,非常耐心,整体,正面
736,_,_,_,_
737,_,太热,硬件&性能,负面
738,_,还行,整体,负面
738,_,有点坑,整体,负面
739,_,黑屏,硬件&性能,负面
740,灯光效果,很酷,硬件&性能,正面
740,手感,很好,外观,正面
740,运行,流畅,硬件&性能,正面
740,打字,方便,软件&性能,正面
740,_,很高,外观,正面
740,_,很满意,整体,正面
741,包装,很好,包装,正面
741,样式,很好,外观,正面
741,网速,很快,硬件&性能,正面
741,画面,清晰,硬件&性能,正面
741,_,很不错,整体,正面
741,_,很很好用,整体,正面
742,_,不错,整体,正面
742,_,很流畅,硬件&性能,正面
743,_,便宜实用,价格,正面
743,_,很不错,整体,正面
744,售后,一概,服务,正面
744,客服,_,服务,正面
745,运行,很快,硬件&性能,正面
745,屏幕,很清晰,硬件&性能,正面
745,材质,很好,外观,正面
745,质量,喜欢,整体,正面
745,价格,便宜,价格,正面
745,性能,_,硬件&性能,正面
745,_,一点也不卡,硬件&性能,正面
746,质量,至少,硬件&性能,负面
746,价格,_,价格,负面
747,_,降价,价格,负面
748,性能,挺好,硬件&性能,正面
749,物流,挺快,使用场景,正面
750,性能,很好,硬件&性能,正面
750,画质,清晰,硬件&性能,正面
750,款式,简约大方,外观,正面
751,_,很不错,整体,正面
752,外观,特别酷,外观,正面
752,材质,非常好,外观,正面
752,_,特别好用,整体,正面
752,_,一点都不卡顿,硬件&性能,正面
752,_,特别满意,整体,正面
753,开机,很快,硬件&性能,正面
753,运行,一点都不卡,硬件&性能,正面
753,屏幕色,清晰,硬件&性能,正面
753,玩游戏,不卡,使用场景,正面
754,质量,不错,整体,正面
754,反应,灵敏不卡机,硬件&性能,正面
754,店家服务态度,好,服务,正面
755,画质,无压力,硬件&性能,正面
755,_,还可以,整体,正面
756,运行速度,特别快,硬件&性能,正面
756,外观,非常漂亮,外观,正面
756,_,超薄,外观,正面
756,_,不卡,硬件&性能,正面
757,运行,很流畅,硬件&性能,正面
757,外观,好看,外观,正面
757,_,真值,价格,正面
758,_,超级讨厌,整体,负面
758,_,降价,价格,负面
759,速度,超级棒,外观,正面
759,_,很快,硬件&性能,正面
759,_,很好,整体,正面
760,运行,流畅不卡,硬件&性能,负面
760,_,还可以,整体,正面
760,吃鸡LOL,_,服务,正面
761,运行,流畅,硬件&性能,正面
761,开机,很快,硬件&性能,正面
761,_,不错,整体,正面
761,外观材质,_,外观,正面
761,性能,_,硬件&性能,正面
761,_,挺好的,整体,正面
762,外观,很漂亮,外观,正面
762,_,一点也不卡,硬件&性能,正面
763,显示屏,很清晰,硬件&性能,正面
763,好用,卡机,硬件&性能,正面
763,颜色,好看,外观,正面
764,画面,清晰,硬件&性能,正面
764,_,薄薄,外观,正面
764,_,轻巧方便携带,外观,正面
765,价格,实惠,价格,正面
765,_,很好,整体,正面
765,_,喜欢,整体,正面
766,质量,很好,整体,正面
766,运行速度,快,硬件&性能,正面
766,_,不错,整体,正面
766,_,非常好用,整体,正面
767,_,流畅,硬件&性能,负面
767,_,不卡顿,硬件&性能,正面
768,_,很惊喜也很喜欢,整体,正面
768,_,很舒服,整体,正面
769,系统,真心不怎么好用,服务,负面
770,开机,卡,硬件&性能,负面
770,风扇,黑屏,硬件&性能,负面
770,_,垃圾,整体,负面
770,视频软件,_,软件&性能,负面
771,上网速度,很快,使用场景,正面
771,_,快,硬件&性能,正面
771,_,非常满意,整体,正面
771,_,不卡,硬件&性能,正面
771,_,物超所值,价格,正面
772,_,很好看,整体,正面
772,_,很喜欢,整体,正面
773,外观,漂亮,外观,正面
774,性能,很好,硬件&性能,正面
774,显卡效果,很棒,硬件&性能,正面
774,外观,不错,外观,正面
774,_,挺满意,整体,正面
775,外观,蛮好,外观,正面
775,外观材质,_,外观,正面
776,_,差评,整体,负面
776,_,吱响,整体,负面
777,外观,时尚大气,外观,正面
777,手感,非常好,外观,正面
777,性能,好,硬件&性能,正面
777,_,不卡顿,硬件&性能,正面
778,屏幕,清晰,硬件&性能,正面
778,外形,很好看,外观,正面
778,_,不卡顿,硬件&性能,正面
778,_,大爱,整体,正面
779,显卡速度,很快,硬件&性能,正面
779,外观,很漂亮,外观,正面
779,软件,好用,服务,正面
779,性能,_,硬件&性能,正面
779,外观材质,_,外观,正面
780,屏幕,_,硬件&性能,负面
781,_,卡,硬件&性能,负面
781,_,一点都不好用,整体,负面
782,_,很不方便,整体,正面
783,屏幕,清晰,硬件&性能,正面
783,外观,精致超薄,外观,正面
783,_,轻便小巧,外观,正面
783,_,很方便,外观,正面
783,_,便于携带,外观,正面
783,_,一点也不卡,硬件&性能,正面
784,_,很满意,整体,正面
785,固态硬盘,_,整体,中性
786,_,非常好看,外观,正面
786,_,很实,外观,正面
787,性价比,高,价格,正面
787,网速,快,硬件&性能,正面
787,显卡效果,很好,硬件&性能,正面
787,外观,很漂亮,外观,正面
787,_,很喜欢,整体,正面
788,服务态度,很好,服务,正面
789,画质,一般,硬件&性能,负面
790,颜值,高,外观,正面
790,外观,美,外观,正面
790,整体,很满意,整体,正面
790,_,不卡,硬件&性能,负面
790,_,很流畅,硬件&性能,正面
791,跑分,很高,硬件&性能,负面
791,_,挺好的,整体,正面
791,_,的算,硬件&性能,负面
792,开机,黑屏,硬件&性能,负面
792,运行,_,硬件&性能,负面
793,性能,不错,硬件&性能,正面
793,显示画面,很清晰,硬件&性能,正面
793,运行速度,很快,硬件&性能,正面
793,_,很满意,整体,正面
794,_,一般,整体,中性
794,_,降价,价格,负面
795,性价比,慢的不行,价格,负面
796,性价比,高,价格,正面
796,起游戏,一点都不卡,使用场景,正面
796,屏幕,很大,硬件&性能,正面
796,价格,实惠,价格,正面
796,_,正品,整体,正面
796,_,很清晰,硬件&性能,正面
797,质量,不错,整体,正面
797,画面,很清晰,硬件&性能,正面
797,打游戏,不卡顿,使用场景,正面
797,包装,挺好,包装,正面
798,_,挺好,整体,正面
799,运行速度,很快,硬件&性能,正面
799,_,正品,整体,中性
799,_,满意,整体,正面
800,_,真的太垃圾了,整体,负面
800,风扇声音,_,硬件&性能,负面
801,办公,够用,使用场景,负面
801,_,点慢,外观,负面
801,_,一般,整体,中性
802,质量,特别好,整体,正面
802,_,很喜欢,整体,正面
803,时间,特别顺畅,硬件&性能,正面
804,外形,非常炫酷,外观,正面
805,_,很不错,整体,正面
805,_,挺满意,整体,正面
806,质量,问题,整体,正面
806,质量,_,整体,负面
807,_,卡机,硬件&性能,负面
808,客服,太差,服务,负面
808,_,挺好,整体,负面
809,_,蓝屏,硬件&性能,负面
810,性能,好,硬件&性能,正面
810,打游戏,特快,使用场景,正面
810,外观设计,漂亮,外观,正面
810,款式,很喜欢,外观,正面
810,_,一点也不卡顿,硬件&性能,正面
811,运行,顺畅,硬件&性能,正面
811,看电视电影画面,清晰,使用场景,正面
811,携带,方便,外观,正面
811,外观材质,超薄款,外观,正面
811,显卡,不卡机,硬件&性能,正面
811,软件,_,软件&性能,负面
811,游戏,_,使用场景,正面
811,_,式随身,外观,正面
812,_,_,_,_
813,质量,很好,整体,正面
813,看电视,一点也不卡,使用场景,正面
813,画面,清晰,硬件&性能,正面
813,性价比,高,价格,正面
813,价格,合理,价格,正面
813,打游戏,_,使用场景,正面
813,_,很流畅,硬件&性能,正面
813,_,好评,整体,正面
814,运行,很流畅不卡顿,硬件&性能,正面
814,设计,很好,外观,正面
815,系统,不好用,软件&性能,负面
815,价格,没有,价格,负面
815,性价比,_,价格,正面
816,_,无限蓝屏,硬件&性能,负面
816,_,退货,服务,负面
817,办公,够用,使用场景,正面
817,玩游戏,挺好的,使用场景,正面
818,质量,不错,整体,正面
818,_,很好,整体,正面
818,_,很顺畅,硬件&性能,正面
818,_,满意,整体,正面
819,_,非常顺手,外观,正面
819,_,非常棒,整体,正面
819,_,很符,整体,正面
819,办公,_,软件&性能,正面
819,打游戏,_,软件&性能,正面
820,做工,_,外观,负面
820,外壳,_,外观,负面
820,_,不爽,整体,负面
821,键盘,很舒服,硬件&性能,正面
821,态度,超级好,整体,正面
821,包装,很好,包装,正面
821,客服,非常好,服务,正面
821,_,非常漂亮,外观,正面
821,_,很耐心,整体,正面
821,_,一级棒,整体,正面
821,_,非常满意,整体,正面
822,显卡效果,特别棒,硬件&性能,正面
822,外观,很好看,外观,正面
822,_,很顺畅不卡顿,硬件&性能,正面
823,物流,很快,物流,正面
823,包装,挺好的,包装,正面
824,画质,很清晰,硬件&性能,正面
824,_,很不错,整体,正面
824,_,不卡,硬件&性能,正面
824,_,物美价廉,价格,正面
825,_,_,_,_
826,外观,精美,外观,正面
826,性能,不错,硬件&性能,正面
826,运行,很流畅,硬件&性能,正面
827,运行速度,很快,硬件&性能,正面
827,办公,很方便好评,使用场景,正面
827,_,很漂亮,外观,正面
828,质量,很好,整体,正面
828,显卡效果,很棒,硬件&性能,正面
828,外观,很好看,外观,正面
828,材质,不错,外观,正面
828,颜色,_,外观,正面
828,_,喜欢,整体,正面
829,_,很好用,整体,正面
830,运行速度,可以,硬件&性能,正面
830,作娱乐都能,满足了,使用场景,正面
830,价格,实惠,价格,正面
831,性能,很好,硬件&性能,正面
831,显卡,不错,硬件&性能,正面
831,_,满意,整体,正面
832,系统,_,软件&性能,负面
833,外观,精致满意,外观,正面
833,_,一点都不卡,硬件&性能,负面
834,运行,很流畅,硬件&性能,正面
834,材质,挺好,外观,正面
834,外观,很好看,外观,正面
834,性能,_,硬件&性能,正面
834,_,不卡顿,硬件&性能,正面
835,_,非常满意,整体,正面
836,态度,很好,服务,负面
836,客服,很及时,服务,负面
837,_,么样,整体,负面
838,外观,最好,外观,正面
839,包装,_,包装,负面
839,风扇声音,_,硬件&性能,负面
840,包装,完好,包装,正面
840,_,无破损,包装,正面
840,_,携带,外观,正面
840,_,方便,外观,正面
841,外光,好看,外观,正面
841,速度,快,硬件&性能,正面
841,_,不卡机,硬件&性能,正面
842,_,_,_,_
843,颜色,很亮眼,外观,正面
843,运行,_,硬件&性能,正面
843,_,漏发了,价格,正面
844,打游戏,超级舒服,使用场景,正面
844,_,很棒,整体,正面
844,_,超级喜欢,整体,正面
845,外的,惊喜,外观,正面
846,屏幕,太差劲了,硬件&性能,负面
847,外观,很好,外观,正面
847,_,好评,整体,负面
847,_,很喜欢,整体,正面
848,屏幕,一闪一闪,硬件&性能,负面
848,_,一般般,整体,中性
848,_,挺热的,硬件&性能,负面
849,外观,还不错,外观,正面
849,鼠标,什么的很喜欢,整体,正面
849,_,挺快,硬件&性能,正面
849,鼠标,_,硬件&性能,正面
850,性价比,蛮好,价格,正面
851,_,还好,整体,正面
852,_,降价,价格,负面
853,性能,特别好,硬件&性能,正面
853,外观材质,很厚实,外观,正面
853,_,很流畅,硬件&性能,正面
853,_,很顺手,硬件&性能,正面
853,_,很满意,整体,正面
854,_,便宜,价格,负面
855,_,没有了,外观,负面
856,手感,不错,外观,正面
856,打游戏,_,使用场景,正面
856,_,挺直服务态度,服务,正面
857,质量,不错,整体,正面
857,_,很好,整体,正面
857,_,出门携带,外观,正面
858,正品,非常不错,整体,正面
859,配置,杠杠滴,硬件&性能,正面
859,颜值,不错,硬件&性能,正面
859,_,流畅度,硬件&性能,负面
859,_,非常高,整体,正面
860,性能,很好,硬件&性能,正面
860,包装,完好,包装,正面
860,玩游戏,很流畅,使用场景,正面
860,_,不错,整体,正面
860,_,无损,使用场景,正面
861,效果,不错,硬件&性能,正面
862,质量,挺好,整体,正面
862,反应,很快,硬件&性能,正面
862,_,一点也不卡顿,硬件&性能,正面
862,_,非常喜欢,整体,正面
863,_,不错,整体,正面
864,价格,便宜,价格,正面
864,_,满意,整体,正面
865,质量,很好,整体,正面
865,包装,完好无损,包装,正面
865,物流,很快,物流,正面
865,外观,漂亮,外观,正面
865,_,很好用,整体,正面
865,_,满意,整体,正面
865,_,好评,整体,正面
866,_,差评,整体,负面
867,包装,很严实,包装,正面
867,性能,良好,硬件&性能,正面
867,携带,方便,外观,正面
867,玩游戏,不卡,使用场景,正面
867,按键,_,硬件&性能,正面
868,画面,清楚,硬件&性能,正面
868,材质,很好,外观,正面
868,性能,很流畅,硬件&性能,正面
868,_,不卡,硬件&性能,正面
868,_,很满意,整体,正面
869,性能,超高,硬件&性能,正面
869,方面,很优秀五星好评,外观,正面
869,_,颜值,外观,正面
869,价格,_,价格,正面
870,_,很不错,整体,正面
871,质量,很好,整体,正面
871,运行速度,很快,硬件&性能,正面
871,_,非常棒,整体,正面
871,_,很喜欢,整体,正面
871,_,好评,整体,正面
872,键盘背光,很好,硬件&性能,正面
872,性能,很好,硬件&性能,正面
872,独显切换,非常好,整体,正面
872,_,简直完美,其他,正面
873,运营,快,硬件&性能,正面
873,画面感,很好,硬件&性能,正面
873,性能,_,硬件&性能,正面
873,软件,_,软件&性能,正面
873,外观设计,_,外观,正面
874,_,点卡,硬件&性能,负面
875,反应速度,还不错,硬件&性能,正面
876,_,很好,整体,负面
877,外观,可以,外观,正面
877,声音,_,硬件&性能,负面
877,_,没法比,使用场景,负面
878,_,买完了降价,价格,负面
879,内存,可以,硬件&性能,正面
879,_,挺好,整体,正面
880,外观,不错,外观,正面
880,游戏,不会卡,硬件&性能,正面
880,材质,可以,外观,正面
880,物流,很快,物流,正面
881,_,不灵敏,硬件&性能,负面
881,_,没反应了,硬件&性能,负面
882,性价比,很高,价格,正面
882,_,有点噪声,硬件&性能,负面
883,_,喜欢,整体,正面
883,_,好,整体,正面
884,配置,好,硬件&性能,正面
884,外观,简约大方,外观,正面
884,打游戏,不卡顿,使用场景,正面
885,运行,挺慢卡,硬件&性能,负面
886,运行速度,很快,硬件&性能,正面
886,_,一点也不卡,硬件&性能,正面
886,_,超级划算,价格,正面
887,键盘,不灵啦,硬件&性能,负面
888,屏幕颗粒感,太强,硬件&性能,负面
888,_,垃圾,整体,负面
889,包装,严实,包装,正面
889,质量,很好,整体,正面
889,_,很喜欢,整体,正面
889,_,很便宜,价格,正面
890,_,还可以,整体,正面
891,运行,还行,硬件&性能,正面
891,办公,完全OK,使用场景,正面
892,网速,快,硬件&性能,正面
892,包装,没碰坏,包装,正面
892,_,超薄型,外观,正面
892,_,非常满意,整体,正面
893,_,退货,服务,正面
894,_,开始卡顿,硬件&性能,负面
894,_,卡了,硬件&性能,负面
895,价格,物超所值,价格,正面
896,图像,清晰,硬件&性能,正面
896,网速,挺快不卡,硬件&性能,正面
896,_,轻薄,外观,正面
896,_,携带,外观,正面
897,散热器,声音大,硬件&性能,负面
897,_,黑屏,硬件&性能,负面
898,外观,精致,外观,正面
898,画面,清晰并且,硬件&性能,正面
898,_,挺好,整体,正面
898,_,便于携带,外观,正面
898,_,很喜欢,整体,正面
899,反应,很快,硬件&性能,正面
899,_,很好,整体,正面
899,_,比较新,整体,正面
899,_,挺好的,整体,正面
900,办公,完全绰,使用场景,正面
900,_,总体,整体,正面
900,_,真的物美,物流,负面
900,性价比,_,价格,负面
901,性能,不错,硬件&性能,正面
901,速度,很快,硬件&性能,正面
901,外观,很漂亮,外观,正面
902,大音质,有杂音,硬件&性能,负面
902,_,是正品,整体,中性
902,声音,_,硬件&性能,负面
903,物流,很快,物流,正面
903,_,挺好的,整体,正面
903,_,好评,整体,正面
904,看电影,一点都不卡,使用场景,正面
904,_,很好用,整体,正面
904,_,反应灵敏,硬件&性能,正面
905,_,_,_,_
906,运行,挺好,硬件&性能,正面
906,性能,好,硬件&性能,负面
906,外观,很不错,外观,正面
906,软件,_,真伪,负面
906,_,顺畅,硬件&性能,负面
906,_,不卡顿,硬件&性能,正面
907,屏幕,卡出问题,硬件&性能,负面
907,_,卡,硬件&性能,负面
908,_,特别喜欢,整体,正面
909,反应,很快,硬件&性能,正面
909,卖家服务态度,好,服务,负面
909,物流,快,物流,正面
909,_,机身,硬件&性能,正面
909,_,很薄物有所值,价格,正面
909,_,好评,整体,正面
910,_,无关机,硬件&性能,正面
910,_,不满意,整体,正面
910,_,降价,价格,正面
911,包装,不怎么好,包装,负面
912,商品,可以,整体,正面
912,服务,不行,服务,负面
913,打LOL,有点卡,使用场景,负面
914,_,降价,价格,负面
914,_,差评,整体,负面
915,性能,好,硬件&性能,正面
915,网速,快,硬件&性能,正面
915,手感,可以,外观,正面
915,办公,使用,软件&性能,正面
915,_,开看,外观,正面
915,_,很不错,整体,正面
916,_,很垃圾,整体,负面
916,_,别卡,硬件&性能,负面
916,_,经常强,硬件&性能,负面
917,画面,清晰,硬件&性能,正面
917,速度,快,硬件&性能,正面
917,_,不错,整体,正面
918,游戏,慢,使用场景,负面
918,_,还好,整体,负面
918,_,不值,价格,负面
919,质量,不错,整体,正面
919,开机,流畅物流迅速,硬件&性能,正面
920,客服,非常耐心,服务,正面
920,_,非常不错,整体,正面
921,效果,好,整体,正面
921,外观,精美,外观,正面
922,_,不敢恭维,外观,负面
923,运行,很流畅,硬件&性能,正面
923,外观设计,很高端大气,外观,正面
923,画面,很清晰,硬件&性能,正面
923,软件,_,软件&性能,正面
923,外观材质,_,外观,正面
923,_,喜欢,整体,正面
923,性价比,_,价格,正面
924,客服,很好,服务,负面
925,_,降价,价格,负面
926,_,_,_,_
927,_,降价,价格,负面
928,_,卡,硬件&性能,负面
929,运行速度,不是,硬件&性能,正面
929,较慢,_,外观,负面
930,处理器,_,整体,负面
930,_,卡,硬件&性能,负面
931,物流,很快,物流,正面
931,_,不错,整体,正面
932,性能,好,硬件&性能,正面
932,外观,不错,外观,正面
933,性价比,差,价格,负面
933,_,降价,价格,负面
933,_,严重,外观,负面
934,外形,很高大上,外观,正面
934,运行速度,快,硬件&性能,正面
934,配置,高一点也不卡顿,硬件&性能,正面
934,_,非常值,价格,正面
935,价格,实惠,价格,正面
935,外观,好看,外观,正面
935,_,好用,整体,正面
935,_,一点不卡,硬件&性能,正面
936,小游戏,很流畅,使用场景,正面
936,_,很喜欢,整体,正面
937,运行,特别快,硬件&性能,正面
937,_,特别好,整体,负面
938,性价比,真的很高,价格,负面
939,_,有点重,硬件&性能,负面
940,运行速度,很快,硬件&性能,正面
940,质量,很好,整体,正面
941,_,挺好的,整体,正面
941,_,很不错,整体,正面
942,_,挺好的,整体,正面
943,运行,流畅,硬件&性能,正面
943,外观,很漂亮,外观,正面
943,_,没有卡顿,硬件&性能,正面
943,_,挺喜欢的,整体,正面
