460,_,挺好用的,整体,正面
460,赠品,_,价格,正面
461,_,不错,整体,正面
461,_,很好,整体,正面
462,_,很喜欢,整体,正面
463,_,不错,整体,正面
464,液体,太稀,使用体验,负面
464,_,不像正品,真伪,负面
465,配送,蛮快的,物流,正面
466,_,刺痛,使用体验,负面
466,_,过敏了,使用体验,负面
466,_,太多,其他,负面
467,配送人员服务态度,好,物流,正面
467,香味,淡淡的,气味,正面
467,_,还不错,整体,正面
468,_,特别好用,整体,正面
468,_,很喜欢,整体,正面
469,_,柔和,使用体验,正面
469,_,多泡,使用体验,正面
469,_,保湿,功效,正面
469,_,不干,使用体验,正面
469,_,很喜欢,整体,正面
470,_,挺好用的,整体,正面
471,快递,杠杠滴,物流,正面
472,_,是正品,真伪,正面
472,_,特好用,整体,正面
473,_,会刺痛,使用体验,负面
474,_,还不错,整体,正面
475,_,还不错,整体,正面
475,_,很补水,功效,正面
476,_,很划算,价格,正面
477,_,太油了,使用体验,负面
478,快递小哥,好评,物流,正面
479,赠品,_,价格,正面
480,_,润润的,使用体验,正面
480,_,易吸收,使用体验,正面
480,香味,_,气味,正面
480,_,很舒服,使用体验,正面
481,速度,很快,物流,正面
481,_,不错,整体,正面
482,上妆效果,_,功效,中性
482,_,差,整体,负面
483,物流发货,快,物流,正面
483,_,好很多,整体,正面
484,_,真心不错,整体,正面
485,吸收,挺快的,使用体验,正面
485,_,挺好用的,整体,正面
486,_,不好,整体,负面
486,_,过敏,使用体验,负面
487,_,挺好,整体,正面
488,商家服务态度,很好,服务,正面
488,_,水水的,使用体验,正面
488,_,挺好,整体,正面
489,活动,很划算,价格,正面
489,_,很好用,整体,正面
490,_,不错,整体,正面
490,_,超值,价格,正面
491,_,特别好,整体,正面
491,_,非常喜欢,整体,正面
492,包装,破烂,包装,负面
493,包装,不错,包装,正面
493,送货,快,物流,正面
493,价钱,合理,价格,正面
493,香味,淡淡的,气味,正面
493,_,很好,整体,正面
493,_,容易上色,功效,正面
493,_,很自然,功效,正面
493,_,不会浮粉,使用体验,正面
494,_,便宜,价格,正面
495,_,还好,整体,正面
496,_,还行,整体,正面
497,_,很好用,整体,正面
498,_,很好用,整体,正面
499,_,还不错,整体,正面
500,_,是正品,真伪,正面
500,_,很好,整体,正面
501,酒精味,重,气味,负面
501,_,黏黏的,使用体验,负面
501,_,不舒服,使用体验,负面
502,活动,_,价格,正面
503,_,可以啊,整体,正面
503,_,提好用的,整体,正面
504,_,很好用,整体,正面
504,_,油腻,使用体验,正面
504,_,泛白,功效,正面
504,_,还不错,整体,正面
505,_,还不错,整体,正面
506,_,确实不错,整体,正面
507,_,很好用,整体,正面
507,_,滑滑的,使用体验,正面
508,保湿效果,不错,功效,正面
508,_,很好用,整体,正面
508,_,细腻,使用体验,正面
509,_,是正品,真伪,正面
509,_,便宜,价格,正面
510,_,不错,整体,正面
510,_,喜欢,整体,正面
511,_,不错,整体,正面
512,_,还不错,整体,正面
512,_,很不错,整体,正面
513,_,好用,整体,正面
513,_,美美哒,整体,正面
514,_,清清爽爽,使用体验,正面
514,_,不油腻,使用体验,正面
514,_,很好用,整体,正面
515,包装,很满意,包装,正面
515,物流,很快,物流,正面
515,_,很好用,整体,正面
516,物流,快,物流,正面
516,配送员服务,好,物流,正面
516,包装,_,包装,正面
516,_,比较优惠,价格,正面
517,_,好用,整体,正面
518,贴敷感,挺好的,功效,正面
518,_,很实惠,价格,正面
519,_,真棒,整体,正面
519,_,满意,整体,正面
520,包装,真的不好,包装,负面
520,_,还不错,整体,正面
521,_,很多,整体,正面
521,_,吸收不了,使用体验,负面
522,泡沫,很细腻,使用体验,正面
522,味道,很好闻,气味,正面
522,_,很爱起泡沫,使用体验,正面
522,_,很温和,使用体验,正面
522,_,是正品,真伪,正面
523,_,_,_,_
524,塑料味,_,气味,负面
525,_,很好,整体,正面
526,_,很喜欢,整体,正面
527,_,很方便,整体,正面
528,_,_,_,_
529,味道,很好,气味,正面
529,_,容易推开,使用体验,正面
530,_,隐形,功效,正面
530,_,便宜,价格,正面
530,_,很好的,整体,正面
530,_,不过敏,使用体验,正面
530,_,好用,整体,正面
531,_,很自然,功效,正面
531,_,不错,整体,正面
532,祛痘印效果,不错,功效,正面
532,价位,高些,价格,正面
533,价格,实惠,价格,正面
533,性价比,不错,价格,正面
533,_,还不错,整体,正面
534,_,挺好的,整体,正面
534,_,很正,功效,正面
534,_,方便,整体,正面
535,_,好评,整体,正面
536,_,垃圾,整体,负面
537,味道,可以,气味,正面
537,_,还行,整体,正面
537,_,不是很白,功效,正面
538,性价比,非常高,价格,正面
538,物流,非常快,物流,正面
539,遮暇,一般,功效,中性
539,_,不错,整体,正面
539,_,较自然,功效,正面
540,_,太温和了,使用体验,负面
540,_,滑滑的,使用体验,负面
540,_,没什么效果,整体,负面
541,收货,挺好的,物流,正面
541,_,不错,整体,正面
542,补水,保湿,功效,正面
542,_,清爽,使用体验,正面
542,_,不油腻,使用体验,正面
543,_,_,_,_
544,补水,不错,功效,正面
544,_,挺好用的,整体,正面
545,包装,很简陋,包装,负面
546,补水效果,不错,功效,正面
547,_,正品,真伪,正面
547,_,实惠,价格,正面
548,_,很满意,整体,正面
548,_,很实惠,价格,正面
549,物流,_,物流,正面
550,物流,_,物流,正面
550,_,很满意,整体,正面
551,清洁能力,差,功效,负面
551,香味,太浓,气味,负面
551,_,不好,整体,负面
551,_,会过敏,使用体验,负面
552,_,物廉价美,价格,正面
552,_,么优惠,价格,正面
553,味道,很难形容,气味,负面
553,_,很讨厌,整体,负面
554,_,很好用,整体,正面
554,_,不卡粉,使用体验,正面
554,_,很自然,功效,正面
554,_,白了一个度,功效,正面
554,_,滑滑的,使用体验,正面
554,_,很喜欢,整体,正面
555,_,还不错,整体,正面
555,_,挺滋润,使用体验,正面
556,包装,很精致,包装,正面
556,_,是信任的,整体,正面
556,_,挺好的,整体,正面
557,快递,很快,物流,正面
557,_,很好,整体,正面
558,_,很好用,整体,正面
559,_,不错,整体,正面
560,_,不怎么好用,整体,负面
561,精华,很多,成分,正面
561,_,很舒服,使用体验,正面
562,吸收,算挺好,使用体验,正面
563,_,去黑头,功效,正面
564,补水,_,功效,正面
565,_,_,_,_
566,包装,很不错,包装,正面
566,_,还可以,整体,正面
567,_,不怎么的好,整体,负面
568,味道,大点,气味,正面
568,_,挺好的,整体,正面
568,_,调整肤色,功效,正面
568,_,蛮好用,整体,正面
568,_,不错,整体,正面
569,_,不是很白,功效,负面
569,_,不是遮暇,功效,正面
569,_,太差劲了,整体,负面
570,味道,比较大,气味,负面
570,_,不适合,整体,负面
570,_,有点太白了,功效,负面
571,_,很不错,整体,正面
572,味道,很大,气味,负面
572,_,不好用,整体,负面
572,_,洗不干净,使用体验,负面
573,气味,很清香,气味,正面
573,_,很好,整体,正面
573,_,不错,整体,正面
574,_,好划算,价格,正面
575,_,不敢用,整体,负面
576,_,还蛮好的,整体,正面
577,泡沫,细腻,使用体验,正面
577,清洁能力,强,功效,正面
577,_,非常的好用,整体,正面
577,_,温和,使用体验,正面
577,_,不刺激,使用体验,正面
578,持妆效果,还可以,功效,正面
578,_,挺干的,使用体验,负面
579,_,特别好用,整体,正面
580,店家,很有心,服务,正面
580,_,很好,整体,正面
580,_,不错,整体,正面
581,_,挺不错,整体,正面
582,保湿效果,很好,功效,正面
582,_,好用,整体,正面
582,_,滑滑的,使用体验,正面
583,_,很满意,整体,正面
583,_,很不错,整体,正面
584,_,无不适感,使用体验,正面
584,_,好,整体,正面
584,_,满意,整体,正面
585,_,比较便宜,价格,正面
585,_,粗糙,使用体验,负面
585,_,油腻,使用体验,负面
585,_,没感,整体,负面
586,_,很好,整体,正面
586,_,很喜欢,整体,正面
587,_,很不错,整体,正面
588,持久情况,还好,功效,正面
588,_,挺香的,气味,正面
589,_,是正品,真伪,正面
590,补水效果,好,功效,正面
590,_,好用,整体,正面
590,_,特别润,使用体验,正面
591,_,比较高大上,整体,正面
591,_,太土了,尺寸,负面
592,_,好用,整体,正面
592,_,不刺激皮肤,使用体验,正面
593,颜值,高,其他,正面
593,包装,很漂亮,包装,正面
593,_,该不,整体,正面
594,保湿效果,不错,功效,正面
595,快递小哥,_,物流,正面
595,速度,_,物流,正面
595,_,挺细腻,使用体验,正面
596,_,好评,整体,正面
597,_,很好,整体,正面
598,_,_,_,_
599,隔离效果,不好,功效,负面
599,_,挺白的,功效,正面
600,_,可以,整体,正面
600,_,挺好的,整体,正面
601,_,喜欢,整体,正面
601,_,不油腻,使用体验,正面
601,_,细腻,使用体验,正面
601,_,均匀,使用体验,正面
601,_,很自然,功效,正面
601,_,大爱,整体,正面
602,_,还不错,整体,正面
602,_,很自然,功效,正面
602,_,很香,气味,正面
602,赠品,_,价格,正面
603,_,_,_,_
604,保湿效果,真的不错,功效,正面
604,_,很舒服,使用体验,正面
604,_,真心不错,整体,正面
605,气色,很自然,功效,正面
605,_,非常不错,整体,正面
605,_,保湿,功效,正面
606,_,好用,整体,正面
606,_,很自然,功效,正面
606,_,耐用,整体,正面
606,_,好评,整体,正面
607,_,非常好,整体,正面
607,_,非常快,物流,正面
607,_,非常值,整体,正面
608,_,不错,整体,正面
608,_,方便,整体,正面
609,精华,很多,成分,正面
609,价格,实惠,价格,正面
609,_,挺好,整体,正面
609,_,很补水,功效,正面
610,精华,少了点,成分,正面
610,_,超级好,整体,正面
610,_,很好闻,气味,正面
610,_,喜欢,整体,正面
611,包装,非常好,包装,正面
612,价格,有点贵,价格,负面
612,_,真假,真伪,中性
613,_,还不错,整体,正面
614,_,不错,整体,正面
614,_,超级好用,整体,正面
615,味道,好闻,气味,正面
615,_,还可以,整体,正面
616,_,还不错,整体,正面
617,_,很喜欢,整体,正面
618,价格,好划算,价格,正面
618,补水效果,挺好的,功效,正面
619,_,不好用,整体,负面
619,_,浮粉严重,使用体验,负面
620,_,很好,整体,正面
621,_,还不错,整体,正面
621,_,挺好看的,整体,正面
621,_,有点偏粉,使用体验,负面
622,_,特优惠,价格,正面
623,保湿效果,非常好,功效,正面
624,_,一直用的不错,整体,正面
625,_,划算,价格,正面
625,_,很舒服,使用体验,正面
625,_,很推荐,整体,正面
626,_,很好用,整体,正面
626,_,不干,使用体验,正面
627,香味,浓郁,气味,正面
628,物流,非常满意,物流,正面
628,活动,_,价格,正面
628,_,物美价廉,价格,正面
629,速度,_,物流,正面
629,_,个快,物流,正面
629,_,很不错,整体,正面
630,物流,快捷,物流,正面
630,包装,到位,包装,正面
630,_,给力,整体,正面
630,_,严实,功效,正面
631,包装,_,包装,负面
631,_,是不是正品,真伪,中性
632,_,特别服帖,使用体验,正面
632,_,一点也不干,使用体验,正面
632,_,轻薄,使用体验,正面
632,_,透气,使用体验,正面
633,_,便宜很多,价格,正面
634,_,好小,尺寸,负面
634,_,量太少了,尺寸,负面
635,味道,没有刺鼻的,气味,正面
635,_,香香的,气味,负面
635,_,不紧绷,使用体验,正面
636,遮瑕,一般,功效,正面
636,颜色,_,功效,正面
636,_,不错,整体,正面
636,_,拔干,使用体验,负面
637,_,很好,整体,正面
637,_,非常好,整体,正面
638,送货速度,快,物流,正面
638,小哥服务,好,物流,正面
638,_,水水的,使用体验,正面
638,_,润润的,使用体验,正面
639,_,非常棒,整体,正面
639,_,很满意,整体,正面
640,水润度,还不错,使用体验,正面
641,_,_,_,_
642,_,不错,整体,正面
643,_,还不错,整体,正面
644,_,不错,整体,正面
645,_,过敏了,使用体验,负面
646,_,非常喜欢,整体,正面
647,_,是正品,真伪,正面
647,_,不错,整体,正面
648,_,很舒服,使用体验,正面
649,包装,_,包装,负面
650,_,很好,整体,正面
651,_,真心好用,整体,正面
652,_,很好,整体,正面
653,泡沫,丰富,使用体验,正面
653,清洁力,强,功效,正面
653,_,有淡香,气味,正面
653,_,喜欢,整体,正面
654,_,挺好用的,整体,正面
654,活动,_,价格,正面
654,_,很划算,价格,正面
655,味道,淡淡的,气味,正面
655,_,不起沫,使用体验,正面
655,_,有点滑,使用体验,负面
656,_,不错,整体,正面
657,保湿效果,不错,功效,正面
657,_,挺好用的,整体,正面
658,_,挺保湿的,功效,正面
658,_,不怎么干,使用体验,正面
659,_,不错,整体,正面
660,_,正品,真伪,正面
661,_,还不错,整体,正面
661,_,还可以,整体,正面
662,包装,很好,包装,正面
662,物流,快,物流,正面
663,_,很好,整体,正面
663,_,非常不错,整体,正面
664,泡沫,多,使用体验,正面
664,_,挺好的,整体,正面
664,_,保湿,功效,正面
665,_,便宜,价格,正面
665,_,一点不假,整体,正面
666,保湿效果,很好,功效,正面
666,_,很贴合,使用体验,正面
666,_,优惠,价格,正面
667,_,很好用,整体,正面
668,物流,快,物流,正面
668,_,很棒的,整体,正面
668,_,不刺激,使用体验,正面
669,_,还不错,整体,正面
669,_,很细,使用体验,正面
670,_,很不错,整体,正面
670,_,满意,整体,正面
671,快递,挺快的,物流,正面
672,补水效果,棒,功效,正面
672,精华,比较多,成分,正面
672,_,好用,整体,正面
672,_,不错,整体,正面
673,_,很好,整体,正面
673,_,很满意,整体,正面
674,气味,还好,气味,正面
674,_,便宜一些,价格,正面
674,_,优惠一点,价格,正面
675,_,不好用,整体,负面
676,_,很划算,价格,正面
676,_,很舒服,使用体验,正面
677,包装,完整,包装,正面
677,价格,实惠,价格,正面
677,快递,很快,物流,正面
677,赠品,多,价格,正面
678,_,不错,整体,正面
678,_,划算,价格,正面
679,_,很喜欢,整体,正面
680,保湿,还行,功效,正面
680,价钱,优惠,价格,正面
680,_,不卡粉,使用体验,正面
681,速度,超快,物流,正面
681,快递小哥,超级暖心,物流,正面
682,活动,_,价格,正面
682,_,超值,价格,正面
683,_,挺好的,整体,正面
684,_,很轻薄,使用体验,正面
684,_,不浮粉,使用体验,正面
685,_,还行,整体,正面
685,_,比较粘,使用体验,负面
685,_,真的便宜,价格,正面
686,遮瑕效果,不错,功效,正面
686,颜色,很提亮,功效,正面
686,_,挺好用的,整体,正面
686,_,不错,整体,正面
687,_,非常好,整体,正面
687,_,很薄,使用体验,正面
687,_,很舒服,使用体验,正面
688,_,很好用,整体,正面
689,价格,很优惠,价格,正面
689,_,很好,整体,正面
689,活动,_,价格,正面
689,_,很好用,整体,正面
690,_,还不错,整体,正面
691,物流,很快,物流,正面
691,_,不错,整体,正面
692,物流,真是快,物流,正面
692,_,不错,整体,正面
693,遮暇效果,非常不错,功效,正面
693,_,很好用,整体,正面
693,_,很好,整体,正面
694,_,便宜,价格,正面
694,_,好用,整体,正面
695,_,特别好用,整体,正面
695,_,便宜一点点,价格,正面
696,活动,_,价格,正面
696,_,实惠,价格,正面
697,包装,很精致,包装,正面
697,_,是信任的,整体,正面
697,_,挺好的,整体,正面
698,上妆,比较贴,功效,正面
698,_,好评,整体,正面
699,_,5星好评,整体,正面
700,_,不好用,整体,负面
700,_,失望,整体,负面
701,_,好用的,整体,正面
701,_,超级好看,整体,正面
702,_,很好,整体,正面
702,_,很不错,整体,正面
702,_,好评,整体,正面
703,活动力度,可以,价格,正面
703,_,划算很多,价格,正面
703,_,还可以,整体,正面
704,_,_,_,_
705,物流速度,真是快,物流,正面
705,_,生气,整体,负面
706,补水效果,不错,功效,正面
706,物流,挺快的,物流,正面
707,_,不错,整体,正面
707,_,满意,整体,正面
708,_,还不错,整体,正面
709,精华液,很卵,成分,正面
709,_,很好,整体,正面
709,_,很服贴,使用体验,正面
710,补水效果,_,功效,中性
710,_,好,整体,正面
711,_,挺好的,整体,正面
711,_,的很划,价格,正面
712,物流,很快,物流,正面
712,_,好,整体,正面
713,_,挺好用,整体,正面
713,_,挺干净的,功效,正面
714,_,不错,整体,正面
715,物流,超快,物流,正面
715,_,不错,整体,正面
715,_,很棒,整体,正面
716,补水效果,还不错,功效,正面
717,泡沫,细腻,使用体验,正面
717,_,凉凉的,使用体验,正面
717,_,滑滑滴,使用体验,正面
717,_,还算满意,整体,正面
718,_,挺好的,整体,正面
718,_,改变肤色,功效,正面
719,_,不好,整体,负面
719,_,过敏了,使用体验,负面
720,美白效果,不错,功效,正面
720,_,超实惠,价格,正面
720,_,不油腻,使用体验,正面
720,_,挺好的,整体,正面
720,_,挺好,整体,正面
721,_,不错,整体,正面
722,_,清爽,使用体验,正面
722,_,长痘痘,使用体验,负面
723,_,一般,整体,中性
724,_,还不错,整体,正面
725,_,好评,整体,正面
725,_,挺好用的,整体,正面
725,_,不过敏,使用体验,正面
726,发货,快,物流,正面
726,价钱,便宜,价格,正面
726,_,是正品,真伪,正面
727,_,补水,功效,正面
727,_,紫色很,功效,正面
728,精华,少了点,成分,正面
728,_,还可以,整体,正面
729,_,很好用,整体,正面
730,_,不错,整体,正面
731,_,一般,整体,中性
731,_,不怎么控油,功效,负面
731,_,有点涩,使用体验,负面
732,_,很不错,整体,正面
732,_,很喜欢,整体,正面
733,_,一般,整体,中性
734,性价比,高,价格,正面
734,_,很好用,整体,正面
734,_,细腻,使用体验,正面
734,_,光滑,使用体验,正面
734,_,水润,使用体验,正面
735,_,还好吧,整体,正面
735,_,便宜,价格,正面
735,_,很划算,价格,正面
735,_,还不错,整体,正面
736,物流,挺快,物流,正面
737,_,差评,整体,负面
738,水分,很足,成分,正面
738,物流,快,物流,正面
738,_,很不错,整体,正面
738,_,很实惠,价格,正面
739,_,非常喜欢,整体,正面
739,_,很满意,整体,正面
740,_,挺满意的,整体,正面
741,补水效果,不错,功效,正面
742,物流,很快,物流,正面
742,_,很划算,价格,正面
743,清洁能力,好用,功效,正面
743,_,好用,整体,正面
744,味道,好闻,气味,正面
744,_,很不错,整体,正面
744,_,遮瑕,功效,正面
744,_,保湿,功效,正面
744,_,很棒,整体,正面
745,_,挺好用的,整体,正面
745,_,肤色,功效,正面
745,_,比较好,整体,正面
746,_,不错,整体,正面
747,发货速度,挺快,物流,正面
748,_,挺好推开,使用体验,正面
749,礼品,_,价格,正面
750,_,很好,整体,正面
750,_,是正品,真伪,正面
751,送货,非常快,物流,正面
751,服务,好,物流,正面
751,性价比,很高,价格,正面
751,_,很不错,整体,正面
752,_,还好,整体,正面
752,_,蛮清爽,使用体验,正面
753,价格,便宜,价格,正面
753,物流速度,快,物流,正面
753,_,给力,整体,正面
753,_,好,整体,正面
753,_,很喜欢,整体,正面
754,_,还好吧,整体,正面
755,_,很快,物流,正面
755,_,很方便,整体,正面
755,_,实惠,价格,正面
755,_,很好,整体,正面
756,_,_,_,_
757,_,_,_,_
758,快递,点个赞,物流,正面
758,_,超级快,物流,正面
758,质量,_,其他,正面
758,_,杠杠滴,整体,正面
758,_,很不错,整体,正面
758,_,棒棒哒,整体,正面
759,_,还可以,整体,正面
760,活动,实惠,价格,正面
760,_,不错,整体,正面
761,活动,给力,价格,正面
762,包装,很好,包装,正面
762,_,温和不刺激,使用体验,正面
762,_,不错,整体,正面
763,_,不错,整体,正面
764,_,还好,整体,正面
765,发货,很快,物流,正面
765,_,很不错的,整体,正面
766,_,超级赞,整体,正面
766,活动,_,价格,正面
766,_,很值,价格,正面
767,_,好用,整体,正面
768,_,不错,整体,正面
769,_,好用,整体,正面
769,_,不错,整体,正面
770,味道,喜欢,气味,正面
770,_,很喜欢,整体,正面
771,物流,很快,物流,正面
771,隔离效果,很棒,功效,正面
772,_,_,_,_
773,提亮肤色,满分,功效,正面
773,_,太棒了,整体,正面
773,_,大爱,整体,正面
774,_,还不错,整体,正面
775,价格,实惠,价格,正面
775,服务,好,物流,正面
775,送货,快,物流,正面
776,味道,特别刺鼻,气味,负面
776,_,难闻到爆,气味,负面
777,_,挺水润,使用体验,正面
778,_,一点都不好,整体,负面
778,味道,_,气味,负面
779,保湿效果,很好,功效,正面
779,_,好用,整体,正面
779,_,喜欢,整体,正面
780,味道,喜欢,气味,正面
780,_,很自然,功效,正面
780,_,很贴妆,功效,正面
780,_,好看,整体,正面
780,_,自然,功效,正面
781,_,便宜,价格,正面
782,_,真心不错,整体,正面
783,补水效果,很不错,功效,正面
784,补水效果,挺不错的,功效,正面
784,快递,快,物流,正面
785,_,挺好的,整体,正面
785,_,挺喜欢的,整体,正面
785,_,挺舒服,使用体验,正面
785,_,还不错,整体,正面
786,_,服帖自然色,功效,正面
787,_,很干,使用体验,负面
787,_,不值,整体,负面
788,速度,很快,物流,正面
788,_,还不错,整体,正面
789,_,挺好用的,整体,正面
790,_,不好,整体,负面
790,_,便宜,价格,正面
790,_,没好货,整体,负面
791,_,不错,整体,正面
791,_,不是太干,使用体验,正面
792,_,太苍白了些,功效,负面
793,_,淡淡的味道,气味,正面
793,_,很好闻,气味,正面
793,_,很好用,整体,正面
794,_,_,_,_
795,味道,香香的,气味,正面
795,外观,特别漂亮,包装,正面
796,补水效果,真的好,功效,正面
796,物流,很快,物流,正面
796,_,非常满意,整体,正面
797,_,很适合,整体,正面
798,_,快,物流,正面
799,_,很不错,整体,正面
799,_,补水,功效,正面
800,_,还不错,整体,正面
801,盒子,很好看,包装,正面
802,价格,很美丽,价格,正面
802,香味,淡淡的,气味,正面
802,_,很好,整体,正面
803,_,很好,整体,正面
803,_,很舒服,使用体验,正面
804,物流,快,物流,正面
804,配送员服务,好,物流,正面
804,包装,_,包装,正面
804,_,比较优惠,价格,正面
805,价格,实惠,价格,正面
805,_,挺好的,整体,正面
806,_,挺好用的,整体,正面
806,_,还可以,整体,正面
807,_,觉得挺,整体,正面
807,_,活动,价格,正面
808,_,很好,整体,正面
809,_,好评,整体,正面
810,味道,淡淡的,气味,正面
810,_,很好,整体,正面
810,_,喜欢,整体,正面
811,补水效果,不错,功效,正面
811,_,非常好用,整体,正面
811,_,很薄,使用体验,正面
812,_,还不错,整体,正面
813,上妆,挺容易,功效,正面
813,物流,很快,物流,正面
813,_,挺好用的,整体,正面
813,_,比较水润,使用体验,正面
814,活动,_,价格,正面
814,_,很划算,价格,正面
815,包装,完好,包装,正面
816,快递,_,物流,正面
817,物流,太给力了,物流,正面
817,_,超级快,物流,正面
818,_,不错,整体,正面
818,_,很温和,使用体验,正面
818,_,不刺激,使用体验,正面
819,补水效果,棒棒哒,功效,正面
819,_,好用,整体,正面
820,活动价,实惠,价格,正面
820,_,好,整体,正面
821,_,还不错,整体,正面
822,_,很好,整体,正面
822,_,很服帖,使用体验,正面
823,_,很喜欢,整体,正面
824,_,很好用,整体,正面
825,_,不错,整体,正面
825,_,非常满意,整体,正面
826,_,_,_,_
827,_,不错,整体,正面
827,_,很好推开,使用体验,正面
827,_,细腻,使用体验,正面
827,_,不遮暇,功效,正面
827,_,均匀肤色,功效,正面
827,_,棒棒哒,整体,正面
828,速度,挺快,物流,正面
829,补水效果,挺好的,功效,正面
830,物流,很快,物流,正面
830,_,很好,整体,正面
831,_,是正品,真伪,正面
832,_,还可以,整体,正面
832,_,有点点油,使用体验,负面
833,_,_,_,_
834,_,是正品,真伪,正面
834,_,挺好的,整体,正面
835,成膜,比较慢,使用体验,负面
835,_,挺好的,整体,正面
835,_,好用,整体,正面
836,性价比,高,价格,正面
836,保湿程度,一般,功效,正面
836,吸收情况,容易吸收,使用体验,正面
836,_,很好推开,使用体验,正面
836,老成分,_,功效,正面
837,_,很喜欢,整体,正面
837,_,还不错,整体,正面
838,_,很好,整体,正面
839,上妆效果,挺好的,功效,正面
839,_,还行,整体,正面
840,包装,还可以,包装,正面
841,_,超级好用,整体,正面
842,泡泡,比较少,使用体验,负面
842,_,还行吧,整体,正面
842,_,太香了,气味,负面
842,_,不太喜欢,整体,负面
843,物流,蛮快的,物流,正面
843,_,不错,整体,正面
843,_,划得着,物流,正面
844,_,超级好用,整体,正面
844,_,不干,使用体验,正面
844,_,香香的,气味,正面
845,_,很不错,整体,正面
845,_,是正品,真伪,正面
846,物流,超级快,物流,正面
846,_,一很划,价格,正面
846,_,65,价格,正面
846,_,便宜,价格,正面
847,_,很实惠,价格,正面
848,保湿,挺好的,功效,正面
848,快递,很快,物流,正面
848,_,不错,整体,正面
849,活动,挺划算的,价格,正面
850,_,错了,真伪,负面
850,_,没收到,整体,负面
851,_,滑滑的,使用体验,正面
851,_,还不错,整体,正面
852,_,很好用,整体,正面
852,_,非常推荐,整体,正面
852,_,棒棒哒,整体,正面
853,_,不是特别油腻,使用体验,正面
853,_,轻薄,使用体验,正面
853,_,好上妆,功效,正面
854,_,不错,整体,正面
855,保湿效果,挺好的,功效,正面
855,_,是正品,真伪,正面
856,包装,挺好的,包装,正面
856,_,是正品,真伪,正面
857,_,还可以,整体,正面
857,_,比较满意,整体,正面
858,_,还不错,整体,正面
858,_,很好的,整体,正面
859,_,正品,真伪,正面
859,_,很好,整体,正面
860,_,保湿,功效,正面
860,_,很好用,整体,正面
861,_,有点油,使用体验,负面
861,_,很贴心,使用体验,正面
862,快递,_,物流,正面
863,_,好油,使用体验,负面
864,_,很好用,整体,正面
864,_,喜欢,整体,正面
865,_,挺保湿的,功效,正面
865,_,有点黏腻,使用体验,负面
866,_,香香的,气味,正面
866,_,挺好用,整体,正面
866,_,不是很贵,价格,正面
867,_,还可以,整体,正面
867,_,不能遮暇,功效,负面
867,_,别长痘,功效,正面
868,_,很喜欢,整体,正面
868,赠品,_,价格,正面
868,_,好超值,价格,正面
868,_,不错,整体,正面
869,_,非常好用,整体,正面
870,_,不错,整体,正面
871,_,还不错,整体,正面
871,_,正品,真伪,正面
871,_,便宜,价格,正面
872,补水效果,非常好,功效,正面
872,精华,很多,成分,正面
872,_,水嫩嫩的,使用体验,正面
872,_,光滑,使用体验,正面
872,_,很保湿,功效,正面
872,_,不刺激,使用体验,正面
873,包装,精美,包装,正面
873,_,挺好的,整体,正面
873,_,漂亮,整体,正面
873,_,正品,真伪,正面
874,客服,很贴心,服务,正面
874,_,五星好评,整体,正面
874,_,特别好,整体,正面
875,味道,清香,气味,正面
875,_,细腻,使用体验,正面
875,_,柔滑,使用体验,正面
876,_,最便宜,价格,正面
877,_,挺好用的,整体,正面
877,_,挺多的,整体,正面
878,_,很喜欢,整体,正面
879,_,不错,整体,正面
879,_,很轻,使用体验,正面
880,补水,不错,功效,正面
880,活动,_,价格,正面
880,保湿,_,功效,正面
881,_,真心不错,整体,正面
881,_,很服帖,使用体验,正面
881,_,超级划算,价格,正面
882,_,非常好,整体,正面
882,_,很好用,整体,正面
882,_,非常贴,使用体验,正面
882,_,好多精华,成分,正面
882,_,补水,功效,正面
883,_,大爱,整体,正面
883,_,非常喜欢,整体,正面
884,送货,真的很高效,物流,正面
885,_,还可以的,整体,正面
885,_,超舒服,使用体验,正面
886,_,还不错,整体,正面
886,_,非常实惠,价格,正面
887,_,好用,整体,正面
888,遮瑕,好用,功效,正面
888,_,自然白,功效,正面
889,快递速度,这么快,物流,正面
889,价格,这么实惠,价格,正面
890,_,还行,整体,正面
890,_,亲民,价格,正面
891,_,很满意,整体,正面
892,_,非常好用,整体,正面
893,_,很好,整体,正面
894,_,很愉快,整体,正面
895,_,一如既往的好用,整体,正面
896,_,好用,整体,正面
896,颜色,_,功效,正面
897,_,不错,整体,正面
898,_,很好用,整体,正面
898,_,很喜欢,整体,正面
899,_,简简单单,整体,负面
899,_,没有泡沫,使用体验,负面
899,_,洗不干净,使用体验,负面
900,_,挺好,整体,正面
900,_,太喜欢,整体,正面
901,_,非常滋润,使用体验,正面
902,活动,_,价格,正面
902,_,物美价廉,价格,正面
902,_,五星好评,整体,正面
903,按压,方便,使用体验,正面
903,设计,挺好,其他,正面
903,_,不刺激,使用体验,正面
903,_,清洁,功效,正面
903,_,挺干净的,功效,正面
903,_,喜欢,整体,正面
904,_,很快,物流,正面
904,_,还不错,整体,正面
905,_,还阔以,整体,正面
905,_,香香的,气味,正面
905,_,很满意,整体,正面
906,快寄,很给力,物流,正面
907,_,面膜,功效,正面
907,神节,_,价格,正面
908,精华,很多,成分,正面
908,_,很保湿,功效,正面
909,物流,快,物流,正面
909,_,好,整体,正面
